Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP16,OUT013,3913.33666003
NCF55,OUT018,292.93159731
FDY09,OUT027,4244.47772159
FDY39,OUT045,2980.06777146
NCU53,OUT049,2654.00897077
NCT41,OUT049,2470.56420915
FDJ45,OUT046,711.666996395
FDR28,OUT013,2647.65231506
FDN08,OUT013,1989.04274083
FDJ07,OUT049,1884.32343635
FDZ09,OUT027,4054.59692057
FDQ14,OUT017,2439.31730079
FDY12,OUT027,2319.57275736
FDK57,OUT046,1978.75783301
FDD20,OUT049,2049.90995251
FDS36,OUT018,1557.08947694
FDI40,OUT049,1728.87786986
FDJ40,OUT045,1855.98533265
FDE08,OUT013,2392.80457521
DRK01,OUT013,1567.14759808
FDC58,OUT049,775.46245552
FDE50,OUT046,3097.67209455
FDX48,OUT035,2530.42064632
DRM35,OUT018,2554.85530665
FDG41,OUT013,1798.70872609
FDB52,OUT046,4060.13672575
FDV19,OUT045,2643.43496572
DRG48,OUT017,2369.30437481
FDI26,OUT013,2899.71169536
FDU11,OUT019,21.3139758588
FDF59,OUT019,129.70623541
FDR07,OUT049,1641.69537458
NCE06,OUT017,2614.60240096
FDE10,OUT046,2202.39030196
NCO55,OUT046,1794.69878289
FDZ13,OUT013,926.201742896
FDT50,OUT017,1642.89405365
FDH12,OUT010,-191.919484484
FDD21,OUT045,1986.89937435
NCM05,OUT013,4169.56961769
FDK04,OUT013,985.319224272
FDN33,OUT017,1657.34559923
NCM18,OUT010,-880.338376697
DRC25,OUT049,1431.77655488
FDT47,OUT017,1658.17735947
FDD45,OUT027,3015.81705203
NCD07,OUT018,1537.85791664
NCY54,OUT010,851.636463856
FDL12,OUT049,1088.53137743
FDL02,OUT017,1816.94060351
FDC60,OUT035,1557.20841317
FDR37,OUT017,2975.32610333
FDY16,OUT017,3023.32633957
FDU26,OUT045,1997.34342552
FDN24,OUT013,898.633179684
FDH44,OUT013,2462.21431944
FDE23,OUT010,-1072.29479392
FDW60,OUT017,2897.57584598
FDQ55,OUT049,1982.31400126
FDV32,OUT027,2486.63221668
FDV03,OUT010,592.17041833
FDY14,OUT010,2283.34601722
NCL55,OUT027,5439.27728436
DRF25,OUT017,718.558452469
FDX03,OUT046,834.267551895
FDF40,OUT045,3981.20812963
FDX24,OUT010,-417.496615548
FDA25,OUT049,1763.86732328
FDH21,OUT018,2306.96988821
FDB47,OUT010,1439.59854837
FDT34,OUT019,-221.038273334
FDS39,OUT010,354.81523177
NCU05,OUT046,1320.90676926
FDE02,OUT049,1579.01640927
FDL25,OUT035,1571.88475958
FDC50,OUT049,1586.77167394
FDZ32,OUT049,1829.13568529
FDV14,OUT045,1439.4329864
FDR07,OUT045,1644.67896831
FDB26,OUT049,980.085020321
NCR50,OUT045,2459.8399632
FDP01,OUT018,2218.97957671
FDH57,OUT045,2166.40878069
FDM60,OUT027,2153.38458044
FDA45,OUT017,2836.32871553
FDU55,OUT017,4175.2879102
FDH40,OUT035,1435.85864946
FDG40,OUT019,-1356.13762866
FDT12,OUT049,3626.94598852
DRL59,OUT045,936.3938865
FDT47,OUT018,1361.3034283
FDI60,OUT017,1168.8810574
DRF51,OUT027,2057.44673628
NCK31,OUT049,891.108959407
FDB08,OUT045,2626.86020398
FDM44,OUT035,1723.99222806
FDD46,OUT018,2156.90028072
FDR27,OUT019,207.515549857
FDV56,OUT010,-74.252361098
FDM02,OUT049,1505.24561134
FDU45,OUT018,1582.96052968
FDZ10,OUT017,2071.09251642
NCK31,OUT010,-1054.93798151
FDR27,OUT035,2242.54476867
FDF33,OUT013,1811.42824828
FDJ36,OUT046,1759.49398438
FDP33,OUT049,4070.4417897
FDG17,OUT046,3941.79012438
FDG47,OUT027,5595.34271172
NCW29,OUT046,2097.39570984
DRH59,OUT017,1242.61803431
FDR32,OUT017,3755.62422227
FDP48,OUT035,2980.75017327
FDG17,OUT035,3950.65567619
DRJ59,OUT017,742.797816487
FDY48,OUT027,3102.2729701
FDB02,OUT046,2884.2566272
FDN10,OUT019,-27.4746488567
NCD55,OUT035,742.224252893
FDX34,OUT013,1970.07162501
FDZ38,OUT045,2744.25838064
DRF37,OUT049,4185.22728659
DRL47,OUT019,76.810701282
FDL27,OUT035,1108.26752633
NCP53,OUT035,3794.44623605
FDT03,OUT019,1001.92635678
FDJ28,OUT035,3087.40156864
FDF40,OUT018,3664.44947265
FDA32,OUT035,3511.2832237
NCP02,OUT017,1004.94387487
FDZ31,OUT045,3191.24875445
NCQ29,OUT013,4154.83863853
FDP57,OUT010,-200.561037259
FDL32,OUT027,3323.36001043
DRB01,OUT035,3094.97110575
FDJ40,OUT046,1837.6094806
FDO24,OUT018,2261.30271724
FDO11,OUT018,3680.78980601
FDA56,OUT035,2010.55336741
FDF02,OUT045,1762.40577348
FDA10,OUT013,1981.42704805
NCI55,OUT017,1993.14820768
FDZ40,OUT010,-1017.36228068
FDV08,OUT049,779.526101387
FDN48,OUT013,1475.71566913
FDU57,OUT017,2498.51590657
DRF49,OUT013,1853.60232096
FDS02,OUT035,3163.55219134
FDS43,OUT046,3029.00219451
FDT16,OUT013,4136.66757449
FDX19,OUT027,5161.32993842
FDK15,OUT046,1635.81613864
DRA12,OUT049,2296.86060288
FDY35,OUT017,863.608946748
NCU42,OUT013,2686.16704896
FDD26,OUT013,3008.14162531
FDR11,OUT018,2327.83297541
NCP53,OUT045,3830.41550474
FDP34,OUT045,2548.78441522
NCV41,OUT019,-156.080556988
FDN20,OUT018,2413.03875365
FDZ16,OUT018,2823.06175657
FDZ28,OUT049,2110.37541446
NCL55,OUT013,4020.63876329
NCJ17,OUT046,1422.41775547
FDT37,OUT046,4098.61750022
FDV51,OUT049,2714.73177583
FDZ28,OUT035,2148.98459533
FDN27,OUT013,1907.93756514
FDS14,OUT019,576.611043785
FDZ58,OUT045,2014.79409
FDD46,OUT046,2515.98307211
FDJ03,OUT035,883.566149986
FDU03,OUT010,1012.25904665
FDA33,OUT027,3804.27877558
NCW53,OUT035,3087.20142857
NCC55,OUT017,671.282684382
FDP52,OUT019,1743.84432442
FDE39,OUT049,1954.43674116
FDB44,OUT035,3414.33143857
FDG59,OUT013,657.967739645
FDI05,OUT013,1258.75937372
FDF59,OUT045,2104.20730854
FDM39,OUT019,918.450362759
FDB14,OUT013,1553.32434648
NCS05,OUT019,227.493309645
DRJ35,OUT045,1071.73768838
FDO31,OUT019,-559.654859233
FDA31,OUT046,2827.31494782
FDX40,OUT049,690.914430729
FDW56,OUT045,3121.38728244
FDH09,OUT018,637.850875512
FDA52,OUT019,912.918365317
FDF20,OUT019,1243.52185804
FDE40,OUT046,1070.50554232
NCU17,OUT046,1656.23660014
NCP14,OUT035,1743.48975659
FDN25,OUT027,2407.35753814
FDU39,OUT049,1025.95460477
NCM05,OUT017,4241.00247564
FDU07,OUT017,2475.08396809
FDF28,OUT049,2097.87188873
FDR57,OUT049,2612.43998733
FDJ33,OUT013,2031.8800165
DRH23,OUT035,978.431703654
FDQ52,OUT046,3966.79615388
DRK13,OUT035,3183.63330556
FDP09,OUT046,3397.19873166
FDR08,OUT027,3226.54221977
FDV50,OUT045,1990.95570362
FDT13,OUT049,3076.29737614
FDJ27,OUT027,3104.63177623
FDH21,OUT046,2594.45782378
FDW14,OUT027,2877.40124483
FDL52,OUT049,746.306437742
FDW28,OUT017,3171.7279294
FDL40,OUT049,1607.171282
FDE24,OUT046,2308.41591291
FDX35,OUT049,3688.99040514
FDP46,OUT017,1494.56175697
FDX56,OUT045,3387.81932456
FDQ45,OUT049,3027.49903836
FDK50,OUT027,4019.11273655
FDY26,OUT045,3413.40595962
FDQ09,OUT017,1896.49863327
FDN39,OUT049,2772.4468348
FDP13,OUT017,812.661945963
FDR51,OUT013,2447.42757024
FDZ49,OUT010,1629.93967047
FDL28,OUT018,3396.67708296
FDZ10,OUT035,2067.45925282
FDK38,OUT013,2396.1450832
DRL49,OUT027,3720.24272888
FDR15,OUT013,2499.77079942
FDQ24,OUT035,4030.87535821
FDD56,OUT013,2892.2064658
NCR42,OUT046,582.369610117
FDH52,OUT045,1122.74760973
FDH57,OUT019,195.02052738
FDR15,OUT010,642.057848531
FDJ34,OUT035,2101.61779605
FDW37,OUT035,1570.45024631
FDQ23,OUT018,1360.61310342
FDP34,OUT013,2536.84373683
FDE04,OUT027,4341.77693002
FDC48,OUT045,1363.76607626
FDA47,OUT019,700.6459986
FDI35,OUT018,2585.50418585
NCV05,OUT013,2503.7998827
FDR28,OUT045,2658.03658355
FDH31,OUT017,1690.24475047
FDP59,OUT019,-202.998487776
FDS19,OUT018,1043.160998
FDM60,OUT045,785.596985496
FDJ44,OUT018,2548.58901647
DRH51,OUT017,1445.68019139
DRC25,OUT017,1442.89080116
DRE25,OUT013,1525.75480754
NCX05,OUT049,1892.23544773
FDR11,OUT017,2624.70690658
DRP47,OUT045,4010.28884549
DRC49,OUT019,370.012668482
FDQ47,OUT027,2101.08236022
FDL20,OUT013,1835.68651696
FDM34,OUT035,2151.05931499
NCN55,OUT013,3800.75975599
FDD41,OUT035,1766.71788482
FDE52,OUT049,1522.99048917
NCT18,OUT019,902.632662038
FDJ32,OUT018,740.293003751
FDE16,OUT046,3359.42756014
FDZ09,OUT045,2646.34266798
DRZ11,OUT046,2060.15493347
FDK41,OUT049,1439.85173924
FDE56,OUT049,1125.81570912
FDH34,OUT013,2968.83760661
DRI49,OUT013,1332.82835867
DRI59,OUT046,3595.21885406
DRC36,OUT049,2847.60986861
FDS15,OUT019,-176.758097792
FDI07,OUT018,2875.72158677
FDZ15,OUT018,1608.73434369
NCX41,OUT027,4783.78545829
NCO29,OUT019,723.289731625
FDF57,OUT013,2763.53592379
FDI33,OUT035,1527.38489939
DRJ47,OUT049,2780.74758271
FDB34,OUT046,1442.15450775
FDY22,OUT027,3765.08176774
DRL11,OUT017,2583.5242891
FDY46,OUT035,3051.02944596
FDG17,OUT013,3887.52531157
FDE52,OUT018,1179.64363765
DRP47,OUT027,5409.20463861
FDO01,OUT010,193.472464435
FDL09,OUT046,2780.43706264
FDR57,OUT013,2567.68547476
DRD37,OUT035,858.028847275
FDQ36,OUT027,2141.61029625
FDL33,OUT049,3164.15878374
FDL48,OUT045,922.085524063
FDL28,OUT049,3727.57265521
NCN29,OUT046,838.004944262
FDO13,OUT035,2694.02866918
FDB38,OUT045,2685.45986494
FDI36,OUT035,3207.89430457
FDI58,OUT035,1574.03764707
FDH22,OUT018,1790.69968042
FDQ27,OUT013,1746.92314769
FDT33,OUT046,2723.22492077
FDC56,OUT045,1988.75936452
FDF14,OUT046,2526.19157112
FDQ39,OUT017,3111.61661262
NCM43,OUT017,2681.01399597
FDS46,OUT035,2021.64891115
FDI22,OUT049,3331.72347273
NCE43,OUT045,2737.48623367
FDZ36,OUT010,1099.05261952
FDR13,OUT019,-2.38276754444
FDP46,OUT018,1175.89808707
FDW56,OUT019,1148.44261922
FDB40,OUT017,2401.41652624
FDM28,OUT018,2558.85587725
FDV49,OUT013,4210.6153038
NCS53,OUT018,2225.99947957
FDO03,OUT049,3704.26899623
FDT15,OUT035,3009.43852246
FDD33,OUT049,3720.67645027
FDX13,OUT017,4041.8218054
FDH60,OUT013,3185.78529256
DRH51,OUT046,1417.61727688
NCL07,OUT049,755.841314522
FDW51,OUT045,3475.05496246
FDF21,OUT019,1128.89517521
FDH26,OUT019,377.190815931
FDJ03,OUT049,902.544135761
FDU35,OUT017,1642.47970584
DRL01,OUT018,3434.23509297
FDE59,OUT045,679.281841082
FDI60,OUT035,1146.57087488
DRH39,OUT035,1292.79266948
FDK36,OUT049,869.338922508
FDN52,OUT045,1463.60397173
FDU12,OUT017,4254.97926774
NCT05,OUT027,5475.87594899
FDS37,OUT027,3336.73518777
FDK24,OUT017,841.39752409
DRF36,OUT013,3055.3883045
FDN46,OUT010,-222.025417331
NCN06,OUT045,2611.4733344
FDD59,OUT035,1407.6684624
FDM14,OUT045,1830.94986154
FDO10,OUT018,701.858037143
FDU35,OUT013,1600.61863616
NCA30,OUT018,2700.92964369
NCO41,OUT049,1617.74676626
FDI24,OUT046,2834.68959612
FDZ16,OUT046,3129.22661105
FDV47,OUT046,1386.9654075
FDV16,OUT045,674.825354476
FDZ22,OUT035,1386.43716194
FDO20,OUT010,2184.84936758
FDW38,OUT013,955.765547628
FDW52,OUT045,2691.23481968
FDT43,OUT019,-1038.35738957
NCS29,OUT045,4226.43002766
NCC31,OUT017,2501.42492096
FDA21,OUT017,3024.4119051
FDQ55,OUT046,1974.70379249
NCE54,OUT049,1263.1844339
FDD45,OUT017,1606.35499254
NCP17,OUT017,1112.79238614
FDR47,OUT035,3119.24060278
DRM35,OUT013,2833.21431678
FDR47,OUT019,1160.47546952
FDX19,OUT010,1833.61693946
FDV22,OUT027,3966.40013618
FDQ46,OUT027,3224.61598987
DRO47,OUT045,1854.59766557
FDB44,OUT010,1468.58556451
FDN02,OUT010,1375.50653638
FDW10,OUT045,2825.07797566
FDJ41,OUT019,2211.77794336
FDM50,OUT046,1065.06036387
FDW10,OUT035,2868.48561234
FDY48,OUT049,1694.1479436
NCE30,OUT027,4786.64029427
FDO04,OUT045,981.52289497
FDQ26,OUT010,-917.468783221
NCX29,OUT018,2058.02822619
FDE39,OUT046,1907.91628467
NCR54,OUT027,4503.74829659
NCP55,OUT027,2379.07574747
FDX22,OUT017,3446.49610659
FDI05,OUT035,1293.87435997
FDC51,OUT027,3454.47810473
FDC10,OUT013,1968.77151088
FDJ46,OUT045,2820.0052946
FDV10,OUT010,-1109.45824846
FDX12,OUT027,5309.39332864
FDL43,OUT019,-652.505122633
DRB13,OUT046,3079.42690174
FDF59,OUT027,3486.00259267
FDT35,OUT049,2756.95541074
NCJ19,OUT035,1020.98843732
FDT35,OUT018,2466.52649613
FDI48,OUT046,911.3852471
DRC24,OUT019,506.552310936
NCZ05,OUT017,1719.49239115
FDJ57,OUT049,3080.70793588
FDX11,OUT017,3000.68827903
FDE09,OUT035,1863.89811643
NCK06,OUT049,1951.02206485
DRE37,OUT017,3075.12219193
FDV56,OUT046,1817.49207378
FDY43,OUT017,2749.72526714
FDV35,OUT013,2465.72363344
FDF05,OUT019,2199.81005796
FDA36,OUT035,2966.7465963
FDS13,OUT027,5606.41798146
FDU47,OUT013,2323.66435381
FDI36,OUT010,1251.25356115
FDH48,OUT046,1443.98884723
FDZ14,OUT013,1982.49917343
FDS46,OUT013,1998.98520417
FDE21,OUT017,1980.58881974
FDA26,OUT049,3552.13001644
FDV12,OUT046,1694.52547166
FDL46,OUT019,-58.3406166402
FDN57,OUT013,2300.3134699
NCJ18,OUT017,1926.41919468
FDO36,OUT045,2904.68821479
FDX55,OUT018,3171.46967728
FDT25,OUT019,73.1472036459
FDD16,OUT049,1257.83116587
NCX18,OUT013,3103.46692427
NCG55,OUT018,1546.146927
NCV18,OUT049,1374.61649092
NCS18,OUT035,1765.34264302
FDC37,OUT045,1774.55683239
FDE47,OUT046,2028.52458413
DRG49,OUT019,1957.98296953
FDC39,OUT049,3299.9044026
FDH24,OUT019,613.802295685
FDV39,OUT027,4580.61624116
NCL17,OUT045,2333.48950298
NCY53,OUT035,1877.14889543
FDH52,OUT013,1090.57360252
NCD19,OUT018,597.911037341
FDI44,OUT046,1314.62224648
DRD49,OUT027,5196.41662856
FDN08,OUT035,2031.93977663
FDO20,OUT027,5500.11108726
FDY02,OUT046,4189.69808509
FDX23,OUT045,1560.78762208
FDX01,OUT017,1941.10390621
FDH20,OUT027,3066.40195652
NCX41,OUT017,3414.79005644
FDD21,OUT027,3354.6869693
DRH11,OUT019,-1017.39104262
DRE60,OUT018,3292.58670435
FDB10,OUT013,3765.93106098
FDH38,OUT013,1924.63535129
NCL07,OUT018,386.035494544
FDD48,OUT046,1864.75808744
NCT54,OUT027,2924.41109134
FDF32,OUT027,4613.80233753
DRH51,OUT045,1456.22645775
DRG03,OUT035,2509.51455047
NCY42,OUT019,337.229953926
FDH32,OUT017,1624.04332493
NCJ06,OUT027,3350.4831142
FDH47,OUT027,3040.82172517
FDZ08,OUT018,1127.92089575
FDK16,OUT017,1596.30527608
DRG01,OUT018,964.905276855
NCM53,OUT027,3130.89782798
NCB07,OUT035,3156.43643738
NCZ06,OUT035,4032.11211539
FDU48,OUT049,2136.79859797
NCB55,OUT027,2393.86547948
FDP15,OUT013,4093.1282957
FDF17,OUT046,3138.12163097
NCN06,OUT049,2647.3999884
DRM48,OUT018,378.473922087
FDH10,OUT046,3083.8821097
FDC60,OUT018,1195.4857096
FDE35,OUT018,730.963793986
DRI23,OUT013,2601.44771021
NCR38,OUT013,3998.25243304
FDP04,OUT035,1073.85980234
NCW17,OUT045,2136.09446545
FDX34,OUT017,2019.71474423
NCK53,OUT045,1634.07494192
NCO54,OUT010,-990.80142254
NCH55,OUT046,2055.97321465
FDT44,OUT027,3345.42685547
DRG49,OUT046,3876.75435279
FDX46,OUT010,-899.522331596
DRG36,OUT049,2757.853871
FDU37,OUT049,1421.94941038
FDK10,OUT049,2969.45282953
DRF37,OUT027,5562.2241149
FDC44,OUT035,1893.3568679
FDP15,OUT046,4105.37004096
FDZ27,OUT027,2241.28080473
FDY22,OUT019,408.785410482
DRG51,OUT035,2671.85412529
FDN58,OUT045,3783.43883365
FDW01,OUT049,2519.78015597
FDX24,OUT018,1239.67782067
FDO51,OUT017,821.118969228
FDJ52,OUT027,3997.67467797
NCY06,OUT010,156.205911833
FDE20,OUT018,2469.68725404
FDT23,OUT010,-610.035874008
FDQ51,OUT046,904.287333661
FDE35,OUT046,1071.36966647
FDB46,OUT013,3419.67452713
NCG19,OUT035,3719.24057558
NCL06,OUT018,3815.81059381
FDT36,OUT019,-1328.90615535
FDC56,OUT049,2018.46037888
FDJ26,OUT049,3504.11404312
FDZ59,OUT017,2778.10758285
FDV11,OUT027,4277.50627292
FDR13,OUT010,16.8621312988
FDI15,OUT018,3865.78921085
FDF47,OUT018,3266.82528205
NCB54,OUT019,149.887780498
NCK19,OUT027,4490.20737463
FDX16,OUT017,2464.43401382
FDL50,OUT045,2128.949312
NCE31,OUT035,636.654297477
DRJ01,OUT049,2616.81433165
FDE22,OUT013,2569.52112432
FDY20,OUT019,-410.139824027
NCO14,OUT045,778.537632337
NCR50,OUT017,2453.96292657
DRM47,OUT017,3093.69667824
FDO27,OUT010,-300.899067859
FDJ20,OUT027,3505.94392021
NCX17,OUT013,3728.20464267
FDG59,OUT049,677.819693672
FDD52,OUT045,1816.69520977
FDO48,OUT017,3613.49139222
FDC59,OUT019,-831.581960721
FDS15,OUT018,1505.8868769
FDB47,OUT035,3388.45724224
FDV14,OUT019,-528.84244709
FDB27,OUT013,3090.92977464
FDA35,OUT035,2083.9569537
FDN51,OUT018,3895.20686181
FDO39,OUT019,1007.36729636
FDB28,OUT049,3156.80219769
DRJ25,OUT046,869.521545772
FDH46,OUT027,3097.86556081
FDI10,OUT045,2830.82877491
FDU21,OUT018,334.22970865
FDD09,OUT049,2935.30376459
FDD10,OUT046,2930.81954842
FDN31,OUT010,1170.37192409
FDA46,OUT018,2841.4785887
FDM56,OUT046,1807.44393121
FDF11,OUT010,1932.80038737
FDS32,OUT018,2033.34101768
NCM06,OUT013,2427.86461178
FDZ26,OUT045,3852.52757226
FDO01,OUT013,2141.45719005
FDJ46,OUT049,2820.13452069
FDG26,OUT019,2168.56980854
FDZ38,OUT035,2798.56088669
NCO55,OUT013,1712.41859171
FDT60,OUT035,2040.7227453
FDW37,OUT049,1548.96157445
NCK42,OUT018,3101.30629187
FDA45,OUT046,2830.05553975
FDW55,OUT018,3755.9335624
FDY44,OUT017,3237.50200915
FDQ31,OUT017,1522.28351769
FDM09,OUT049,2807.01192548
FDH12,OUT018,1421.67547428
NCQ43,OUT035,1822.9202698
FDT33,OUT035,2747.65457168
NCT41,OUT018,2124.10453781
DRJ25,OUT010,-1053.35108729
NCQ41,OUT046,3158.18044044
NCN17,OUT049,1671.96262132
DRO35,OUT027,3326.62322009
FDU27,OUT018,580.847588173
FDY43,OUT027,4156.07450681
FDG46,OUT035,1953.00860271
DRL49,OUT018,2024.8016076
NCB55,OUT049,984.18404307
FDK28,OUT049,4130.29053983
FDO49,OUT045,916.104014564
FDT03,OUT013,2911.5688146
FDW33,OUT027,3123.31243844
FDR02,OUT035,1806.16272377
FDF50,OUT013,3177.26213967
FDA40,OUT018,1195.52176696
NCT53,OUT018,2350.6245966
FDY60,OUT035,2360.45280368
FDP44,OUT027,3161.27970103
NCQ50,OUT045,3413.51859791
NCC30,OUT017,2865.89451789
FDQ60,OUT018,1700.78338312
FDG41,OUT046,1826.51457044
FDQ03,OUT046,3827.90469028
FDM03,OUT045,1769.47335496
FDZ51,OUT018,1276.61926438
DRF51,OUT035,692.600120373
FDF39,OUT017,4206.16801249
FDW52,OUT035,2683.28092936
FDY22,OUT049,2408.31826825
FDG14,OUT013,2468.26517934
FDA57,OUT017,738.110522886
FDL45,OUT019,107.875256367
FDX28,OUT046,1605.11700689
NCQ54,OUT013,2695.21364412
FDH40,OUT045,1387.78178305
FDU52,OUT035,2550.47959048
FDT60,OUT010,87.1948216974
FDK08,OUT045,1729.68210193
FDN04,OUT049,2925.7789053
FDE50,OUT013,3051.18933129
FDI16,OUT049,932.798279128
FDM50,OUT049,1103.79877082
NCV30,OUT049,1051.68281116
FDT44,OUT013,1908.11141549
FDY60,OUT013,2375.14293452
FDT56,OUT017,1104.14459304
FDV58,OUT018,2819.6780536
FDU04,OUT013,1981.23360036
NCN05,OUT027,4369.31455434
FDI53,OUT018,2329.70331426
FDD34,OUT046,2651.99831175
FDW47,OUT027,3421.60997716
FDT51,OUT027,3268.52952539
FDO27,OUT013,1611.28822985
NCQ18,OUT018,1341.44370275
NCW05,OUT013,1774.20143619
FDI15,OUT010,2266.20194128
NCH43,OUT010,1515.86406729
FDT40,OUT049,2051.01885781
NCG19,OUT017,3713.53537973
NCM30,OUT035,723.264501621
FDB38,OUT017,2637.55976077
FDB22,OUT046,2492.92544337
FDC58,OUT046,780.303526026
NCI29,OUT013,2261.5570039
FDA23,OUT010,-279.460261599
DRG48,OUT013,2311.87920604
FDV21,OUT013,2023.14741854
NCG18,OUT019,-310.711240143
FDG40,OUT045,633.927543562
FDU24,OUT018,1294.67966763
FDA22,OUT049,2689.02524694
FDY35,OUT046,858.892180875
FDJ15,OUT045,2964.38195083
NCW18,OUT018,3444.91192513
FDK56,OUT018,2753.14908663
FDF44,OUT046,2224.55247834
FDP51,OUT049,2009.48592817
FDU22,OUT027,3311.82474696
FDM28,OUT017,2883.74518679
NCL42,OUT046,3875.97276848
FDJ15,OUT019,1033.46035516
FDI32,OUT018,1579.12352228
DRL11,OUT046,2575.69470341
DRO59,OUT018,959.324383549
FDA07,OUT019,125.45464527
NCO53,OUT013,2909.27838684
FDO21,OUT045,3646.80868365
FDW39,OUT045,2917.64225938
NCV17,OUT013,2109.69688659
FDE22,OUT046,2559.97313085
NCB06,OUT018,2251.84444886
DRF48,OUT017,3003.99484263
FDB05,OUT013,3925.34965087
FDP28,OUT027,5563.10164243
FDP23,OUT046,3514.00141206
NCS41,OUT018,2627.31963416
FDS40,OUT018,372.873979586
FDA16,OUT017,3524.91609427
FDN20,OUT035,2742.07684912
FDF04,OUT027,5508.47093354
DRG36,OUT018,2433.18393838
FDW16,OUT018,1267.23191206
FDU09,OUT017,1001.55416756
FDW01,OUT046,2515.28276702
FDB15,OUT045,4209.64917871
NCJ17,OUT049,1444.03565342
NCT18,OUT018,2611.73660519
FDG16,OUT018,3112.14399755
FDP27,OUT017,3100.82047642
FDQ44,OUT027,3408.70147598
FDL50,OUT027,3506.0753664
FDW57,OUT027,4313.14840761
FDS34,OUT013,1897.66203048
NCV30,OUT035,1043.59969475
FDD26,OUT018,2726.66979537
FDA03,OUT045,2415.22096248
FDS27,OUT018,2868.6908922
FDM12,OUT013,3037.65216761
NCV42,OUT027,3184.18617768
NCS41,OUT046,2966.16909673
FDN56,OUT018,2070.38397974
DRK59,OUT046,3728.24754398
NCG18,OUT046,1681.21140885
NCN26,OUT017,1916.37088459
FDI60,OUT027,2511.41749079
NCI43,OUT049,856.872141065
NCL17,OUT049,2328.94949934
FDQ19,OUT019,2006.2535659
FDY43,OUT049,2729.2725614
FDR36,OUT049,812.083250534
FDJ58,OUT049,2827.85159545
DRY23,OUT045,828.383275095
FDK26,OUT027,4470.37906164
DRH03,OUT045,1559.30953144
FDC10,OUT010,65.9226726299
FDD23,OUT013,3011.21126303
FDP32,OUT045,2107.2614186
FDO31,OUT035,1428.6820623
FDQ57,OUT013,2323.00758592
FDX32,OUT027,3798.35447388
FDC39,OUT027,4704.91660928
FDU55,OUT046,4193.91729297
FDL45,OUT013,1995.72797546
DRK37,OUT049,3040.45043913
FDK22,OUT013,3425.45288744
DRG37,OUT027,3918.59913065
FDK22,OUT017,3454.86267784
DRH36,OUT018,918.456936336
DRC36,OUT018,2522.939936
DRE03,OUT027,2189.07472532
FDF34,OUT046,3202.70057007
FDZ22,OUT046,1376.01520022
FDC44,OUT010,-16.591578246
FDN31,OUT027,4448.27980595
FDO03,OUT017,3729.3909317
FDA01,OUT049,1089.58995625
NCH42,OUT049,3676.18556297
FDF46,OUT018,1590.26225988
DRL35,OUT046,772.297510895
FDW46,OUT049,1130.55108949
FDB58,OUT046,2337.62002935
FDD47,OUT018,2456.39114938
NCO17,OUT045,1955.08227424
FDJ26,OUT017,3518.34110922
FDU37,OUT045,1407.81249511
